quarter,time_remaining,score_margin,home_or_away,possession_number,player_points,player_fouls,player_shots_attempted,player_3pt_attempted,player_3pt_made,player_fatigue,player_2pt_pct,player_3pt_pct,player_usage_rate,player_position,shot_type
1,328.554665152127,9,1,40,15,5,25,22,0,0.0947805078454117,0.660221685877728,0.4555380471107737,0.20643038699951735,2,0
4,643.7457858656487,-2,1,26,38,5,21,13,3,0.004079606849404671,0.4178267670729792,0.46230692858466516,0.19421713053508768,4,0
2,358.4658099703098,2,0,83,22,3,23,16,12,0.389030491584902,0.4954379296764526,0.2861094602718106,0.287808959461765,5,0
2,606.1022705007496,-3,1,173,31,4,1,1,0,0.10385097443212776,0.4956135831084114,0.40787463881391633,0.1985656196372459,4,1
3,576.973481954579,8,1,173,16,5,18,1,0,0.863036493244251,0.5971135173305859,0.29328502478521734,0.22072551264295337,4,0
2,295.5634713708167,2,1,26,18,0,23,6,6,0.9226935134429329,0.534584514611353,0.36165770453842344,0.1819349622589862,5,0
1,165.66083413738204,12,1,70,33,5,19,3,1,0.48242636435641273,0.6332417809756126,0.4698167298014203,0.20346676188368068,2,1
2,292.3791354430351,-3,1,67,13,1,19,7,0,0.42547153301003693,0.5153291699967084,0.44736677803936936,0.30382318372933836,3,0
4,594.8765105581585,12,0,6,2,5,1,1,1,0.5390392769440919,0.46648227319372265,0.3925848642579367,0.37671255592785546,2,1
3,163.8954257899625,-14,0,28,38,0,14,13,11,0.2261946248449862,0.48728532048828355,0.4521772910857831,0.27493464271479007,3,0
3,377.59416901757953,7,1,195,24,0,25,0,0,0.297965861420336,0.45474091784524434,0.288206877211004,0.10301003467849891,1,1
3,580.3896585317382,-20,1,13,10,1,11,9,7,0.10097717048400479,0.45936780752887,0.29872984189665724,0.17916776853962904,3,0
1,254.50378209243274,18,0,63,14,0,0,0,0,0.44645009111136336,0.46505167462919544,0.30221619788923443,0.3856715585957349,5,0
2,462.3909386419421,13,0,13,18,2,22,0,0,0.6116916225336593,0.40482841345216736,0.44400338884910606,0.373096529149031,3,0
4,176.85473331514646,18,1,129,14,2,13,0,0,0.930223734391602,0.6148264104287636,0.4727413761349404,0.13469417188016564,1,1
1,78.68120066507514,-2,1,40,14,4,3,3,1,0.7390731706267583,0.5198807026813407,0.3907090801100922,0.37252511892019835,3,1
2,571.9566420668566,10,1,165,37,2,21,16,14,0.7230637335531866,0.4068013995645487,0.48949290618391883,0.3893587069116762,2,0
2,71.25740885426892,-8,0,31,14,1,23,4,3,0.30799896209410216,0.5110022633397521,0.43200756280136515,0.19737156872810196,3,1
2,195.39460445730091,3,1,17,8,5,10,5,0,0.8882932975100445,0.6716104381346235,0.39092095846005726,0.3103020428209803,5,1
4,615.6787838381568,-16,1,137,4,2,6,6,1,0.9469556966799977,0.5533732950902335,0.40289763171318227,0.2679947246540889,5,0
1,249.45788669664037,2,1,109,18,4,12,7,6,0.9322629365420371,0.6960256034039052,0.4623835383116044,0.20111489756523365,4,1
3,700.592651650196,-2,1,64,23,3,13,7,7,0.038803026524385054,0.5619878295634169,0.2725451768552235,0.14600073427555604,2,1
1,705.408721037179,-20,1,57,28,3,6,1,1,0.6043506363040215,0.6888396997153192,0.2920043717495962,0.21007606723163408,2,1
4,193.15873472656082,12,1,141,4,1,21,3,0,0.643225105725295,0.46054021864132383,0.3165737459437704,0.3783389714315538,3,0
1,29.504320019921124,12,1,165,21,4,10,6,2,0.29506516021650353,0.4869804438158103,0.4736939639975756,0.3433745126720039,3,0
2,507.64556462787294,11,1,142,12,2,19,2,2,0.9924121831579298,0.6099910330539284,0.4862362427801638,0.19920235919287133,5,0
3,324.7102819068075,7,0,25,28,4,19,3,0,0.2911874588185589,0.6960464850998339,0.3390426371171655,0.26430260560324603,4,0
3,72.54204765089493,16,0,122,15,0,24,24,8,0.21661165818105577,0.6475892233058128,0.48096430650281075,0.22178850361287444,1,0
2,509.41642966419084,20,0,78,35,4,10,6,6,0.4841456504431918,0.5661115830027253,0.38671195024178723,0.23987135439784335,3,0
2,22.445934560583282,-9,1,57,16,2,20,15,4,0.32314737977034347,0.4255457843076746,0.36831843604468983,0.32836320580165057,2,1
2,626.5416171544143,-12,0,71,19,1,8,5,5,0.9240294598699442,0.5093137329999382,0.45819116948239996,0.26290186028525814,3,1
2,99.82982096157868,-10,0,88,13,0,24,24,22,0.44007673131477276,0.4259277101789772,0.3865208592214624,0.1543133390235375,4,0
1,91.66455269764201,12,0,113,5,4,3,2,0,0.4101495546725834,0.49338440855995136,0.3636205747169702,0.18071068834136172,2,0
2,126.48405453738086,-2,0,100,21,3,1,0,0,0.6258621301085001,0.4776376301995974,0.25399087606758364,0.2703381585632807,4,0
2,691.391778114288,13,0,170,39,2,1,1,1,0.08111467125112337,0.5165665889910155,0.2532244156009771,0.3078458679787599,2,1
2,499.0819393827691,-14,1,170,8,1,24,10,3,0.7567329468165218,0.6511829769969757,0.40689785003111534,0.2524361282147738,3,1
3,576.9875055338184,10,0,47,31,5,8,4,3,0.7683988218048714,0.44511300139311405,0.26835423271172903,0.2860631597023585,4,0
4,286.2971897275822,-19,1,116,23,2,18,0,0,0.4740258347276677,0.49181918465608226,0.4342363271840658,0.336813085472644,5,1
3,242.145163803568,-2,1,172,32,4,14,13,7,0.9556979410004283,0.4783351732964823,0.4055853658230004,0.26361757486241855,2,1
1,168.82848488388237,17,0,169,12,1,20,19,4,0.5793391107957477,0.48884249414107234,0.3644323831780386,0.3931574350156899,4,0
1,346.0665803849344,11,1,131,34,3,20,18,10,0.6952364542449908,0.5081870424421276,0.42745091077792163,0.17067059554081704,4,0
4,397.3166881446013,-11,0,90,5,0,17,4,4,0.9243449555031013,0.47329352498009153,0.49826783611736214,0.37590647511701614,1,0
2,454.8778874299839,20,1,111,39,4,15,3,2,0.6663453434247923,0.6827743816669369,0.31158919340813007,0.17429793843920735,1,0
1,185.12532287906004,-13,1,90,29,1,1,0,0,0.43182600772554713,0.5260305141737964,0.3892639250368152,0.25949337293011054,3,1
3,683.0309382501532,5,0,129,37,0,25,22,20,0.024771175633148346,0.43423397955918047,0.46071397655179724,0.23677203124078297,5,1
3,122.22611870913781,9,1,139,15,1,11,5,4,0.7282993156318094,0.5402975830081962,0.2542187261349399,0.2118649807358215,5,1
3,695.2702858318169,-10,1,135,0,5,0,0,0,0.9648660116010451,0.4553295705584076,0.30087708217562803,0.38882040058024736,4,0
2,10.696408205402728,20,1,12,17,4,1,0,0,0.47023512353599384,0.464839192750396,0.38023966403997245,0.18169046825979707,4,1
1,346.4104981081288,-1,1,166,21,1,13,11,6,0.33976863778826416,0.48551242529344985,0.3880615062331251,0.3024607313029185,4,0
4,240.0248434439252,-1,1,182,25,3,6,1,1,0.5192594264137784,0.437427956807784,0.27158331601308944,0.341220571603843,2,0
2,323.3688580297806,-12,1,195,13,1,16,13,7,0.7284372056846592,0.616335679774,0.35185738141660317,0.15910205368281044,3,1
3,410.8784968661681,-13,1,106,36,4,14,0,0,0.0006904744820492859,0.6375839424193747,0.37994618949654524,0.3919458779216597,3,1
3,313.6241937691505,-6,1,122,13,1,16,6,5,0.8872117227318536,0.51828547657468,0.3557439247025862,0.2639921427117399,1,1
3,298.6897322171484,13,0,53,25,0,8,4,2,0.8863628596783218,0.6066977618300635,0.4251490639509483,0.37434719848391707,4,0
2,527.5608590975808,3,1,160,35,0,12,0,0,0.5412979336087088,0.5166862870512087,0.44284097216109186,0.2991643178991522,4,0
2,493.83091806225457,12,0,100,22,5,1,0,0,0.12237876617560794,0.4492231970909092,0.36506540481419425,0.2948280552330318,2,1
3,599.9553230658105,20,0,173,1,2,14,5,5,0.6718057946136212,0.5191504183993835,0.35641493195952834,0.20367582677205498,4,1
4,179.9704664924368,20,1,179,38,5,19,3,1,0.13784566296331335,0.5670962186444918,0.4263409176965307,0.3311770430278264,4,0
4,438.8605270229258,19,1,37,6,2,10,7,5,0.5075471514326807,0.4122982942230667,0.3888255897217806,0.10893589515996331,3,0
1,421.34024548285475,6,0,119,38,3,18,17,3,0.093629971981117,0.5963453172047111,0.4676098616534922,0.26674614463592966,4,0
1,266.2112238283359,0,0,59,21,0,13,3,1,0.5890653382975013,0.6227823907014356,0.3702865378536683,0.10964171896103042,2,0
4,349.9614301699303,-16,0,54,27,2,3,3,2,0.31806932511798736,0.6579910773125683,0.3935818689180407,0.1920615618336467,2,1
3,225.9231431801247,14,1,146,37,1,10,7,2,0.8309914147375028,0.4308311680747921,0.2822013007851771,0.128888734063447,5,0
4,102.12796628422934,0,1,1,19,3,15,14,9,0.7999461262084148,0.4000280781574817,0.4589993104612339,0.37347730850533234,5,1
1,153.93687167716763,-17,1,149,17,4,22,15,5,0.998473875474441,0.4219799107066487,0.35557303292095066,0.28847810996165624,1,1
3,75.96982540886478,-5,0,28,23,2,25,4,1,0.2575031747043648,0.6772350411358323,0.4297658231973304,0.30055318506224926,2,0
3,491.81009413688935,10,1,112,32,5,1,0,0,0.06180109277958035,0.6296667163123782,0.35737068727028276,0.35533852728731863,2,1
3,475.72372303858907,5,1,16,25,2,1,0,0,0.4430032651488448,0.65063069402835,0.25025305743423143,0.3199097425787367,3,0
2,684.4365875375084,14,1,176,18,5,8,3,1,0.08340333496657082,0.5551041391497917,0.35010256256660055,0.1372586728442078,5,0
1,525.3684578260137,-15,1,28,12,5,21,2,1,0.17849971506576312,0.5580159623691626,0.2868755487696415,0.2852614999778673,1,0
3,37.47300390441464,12,0,150,9,0,22,1,0,0.5973001413615524,0.4895516769517554,0.34965376982541674,0.39345121911789127,3,0
2,636.656525228847,0,1,112,13,3,20,3,3,0.5921308513442985,0.6528259155904491,0.33033598505691497,0.16423476727801425,3,0
2,621.1261173209225,-5,1,129,8,5,20,5,3,0.04332747772969037,0.6489308749251352,0.30063684466890034,0.2859141793357452,5,0
4,319.19063095634306,18,0,116,10,0,3,3,3,0.4429047514182787,0.5176514037166484,0.28094302429156853,0.2690842942363997,3,0
2,421.8213963801035,13,1,170,2,0,7,0,0,0.5302186928672417,0.49878012114144216,0.4321403055623515,0.21749381373844312,5,1
4,702.7763993802135,-6,0,98,39,5,22,6,1,0.26802423781998663,0.6215119813759075,0.4387150755749172,0.3863906150997065,2,1
1,383.2591419706797,-15,0,70,11,3,25,17,10,0.872043181875494,0.40785044150138017,0.3162493763042894,0.20692011568450192,2,1
3,651.8317164307846,-19,1,92,34,1,17,9,7,0.1610986476464219,0.6579846695555163,0.37379755617920474,0.12810413280586855,5,1
4,59.78790562333423,3,0,3,38,2,14,0,0,0.2539018050062144,0.5338743967942519,0.3660177368650578,0.38876289513823925,4,1
1,137.55734547025165,7,1,81,38,0,1,0,0,0.15699441503275302,0.5324032739628582,0.33881189276425044,0.31876606204462943,4,0
1,317.34355927774885,-20,0,44,31,2,21,3,2,0.11654663387055808,0.6007233542162184,0.3194092954491887,0.20273496268546864,1,0
2,421.0249020028594,-20,0,155,38,3,10,10,9,0.8789791840071259,0.5937248080931594,0.29650793567042344,0.18415348752691427,4,1
1,587.6840533412162,7,1,179,13,1,16,6,6,0.2778591650699819,0.47979221981691,0.4682231550171607,0.37840799938301795,1,0
3,711.5487229030946,15,0,24,0,4,6,4,1,0.7225240194678563,0.682983581354229,0.45832812191433614,0.18206499278805854,5,0
4,279.97307746136386,-1,1,148,26,1,7,2,2,0.4279823597252498,0.6958989937997966,0.35429485255917914,0.2611473018088904,5,1
2,34.13925802086115,-13,1,160,36,3,9,7,6,0.6358734807339168,0.5577967042888555,0.43030031413188763,0.1644865213619469,5,0
2,576.8434823726338,-20,1,99,0,1,23,10,3,0.9281761961722094,0.568414239451104,0.37458302059980464,0.39856438417455475,1,0
2,435.1541177396218,5,1,141,28,4,2,2,1,0.8446078670432494,0.5662953890270871,0.2713458163231821,0.33085257588150074,3,0
3,142.9508583851052,4,0,112,23,0,12,6,5,0.06898639242023785,0.5457362224534783,0.4555976271107628,0.2702904820461132,1,0
1,356.2764887674225,-11,1,171,16,1,22,22,8,0.8452025352792177,0.6835561161033477,0.30481788600352466,0.3237479347548434,3,0
3,534.4633767842815,-9,0,148,34,5,16,8,5,0.4518235152806971,0.4734257346932237,0.42670437768203584,0.3749103899802464,2,0
3,554.6964866894235,20,1,123,30,5,12,9,0,0.3501457268798853,0.43238745287661673,0.38184949122879147,0.38893725832617676,2,0
3,359.72525663910864,-14,0,112,31,3,18,5,0,0.6723879254616284,0.6788641852974493,0.422634992453625,0.33580566532763756,3,0
1,219.75446169277856,-9,0,130,18,1,21,2,2,0.950207873099248,0.4639114942633458,0.36780076393099065,0.35471979049996794,3,0
3,701.0946590677154,19,0,68,30,4,8,3,1,0.09413549758813744,0.6247466060626258,0.4256402871192467,0.21933817737591915,4,1
1,477.62107988867484,-4,0,91,38,3,20,7,4,0.7680770302502391,0.46116199276963454,0.25820313823627156,0.21754689855188994,3,0
1,293.93101392933505,-16,1,60,19,1,15,5,1,0.20350803075795543,0.6880558046867076,0.260213234775228,0.3424889958231077,3,1
4,201.93352142734975,-7,1,132,27,3,4,0,0,0.3801361228269988,0.6373365311011928,0.47408499130387743,0.32788754165892325,5,1
3,526.3941477625648,13,0,124,2,5,8,7,3,0.8738230162632499,0.6756154516344577,0.4374235039928893,0.3702945110863194,1,0
1,174.37208082751275,-4,0,96,31,4,8,7,6,0.5457991840123394,0.6852954460334977,0.4571168799707255,0.13990290824899224,3,1
1,123.63119206105549,14,1,145,21,0,5,2,1,0.06745664795042627,0.42532731528069995,0.36414634673032853,0.3072439356076599,5,0
1,381.4804000526906,-20,0,129,14,4,20,9,1,0.5080485501367383,0.5300166567474842,0.3649117154707193,0.2942944701424942,3,0
2,208.79092270378214,15,0,33,37,0,9,9,2,0.7896419016414242,0.5944301011084928,0.3835010088877683,0.33955595210606004,4,1
1,452.81170434500285,-6,1,30,18,2,17,9,7,0.5288805877655933,0.6407368312378692,0.3109155116899626,0.10736571547195364,3,0
1,84.91584590944811,-2,0,5,30,5,10,10,3,0.16688923897905228,0.47244152332432077,0.4333756246221403,0.3478757336997258,3,1
2,471.55759528847153,-16,0,118,25,5,23,0,0,0.4450410750575319,0.6743814578167865,0.45736360085014016,0.19792799598356464,5,1
3,203.9735001583456,-2,1,140,4,5,23,14,12,0.9243453680396493,0.46629289872944035,0.476806023163849,0.30613663930602164,3,0
3,0.17491279284916672,18,0,160,19,4,14,4,2,0.658203990094113,0.6598529204622059,0.37925846209387465,0.28496787147190106,5,0
3,91.393961525407,-16,1,38,1,0,6,5,1,0.7298865065085893,0.553813773899257,0.35364412643183546,0.23205949624885647,1,0
1,672.2030720412678,-9,1,17,20,2,13,6,6,0.7859365074494503,0.554626651561057,0.45773331108624055,0.3238082601675588,5,0
4,624.4953401630577,-2,1,186,35,2,7,1,0,0.09069342419333482,0.5122016846445974,0.4381664450160937,0.38836567912465325,1,1
4,168.19850306609052,-9,1,109,27,2,18,7,2,0.5815365592699638,0.4310515694256072,0.46681830492729814,0.19704249397656487,3,0
4,560.4277712727537,15,0,40,19,3,14,0,0,0.3759151931853081,0.5041270189358614,0.41393276436310217,0.3245307649507492,1,1
4,438.17154708526147,-9,1,152,36,4,18,3,2,0.13915916367209713,0.5280210144947419,0.47082832586821666,0.19436111345305468,2,1
4,699.051392243906,-3,1,140,38,4,17,3,1,0.20270955830402382,0.5437063169658912,0.2722604165113303,0.3536959420948248,2,1
3,268.99607486452254,13,0,111,35,5,16,2,0,0.7811604737247344,0.62172858712304,0.419890394421374,0.2311819497668281,5,1
1,490.6516410123633,12,1,128,10,4,2,0,0,0.16148910528977278,0.5056210331395176,0.27219877212180543,0.23477972021836133,4,0
3,45.745720145221384,-3,0,95,2,4,2,2,1,0.3124186072217193,0.521977858094196,0.4372269108233786,0.33156417434094554,3,0
3,285.29808970781227,8,1,147,36,3,6,1,1,0.2848733382630815,0.6718295806966358,0.40711096753323495,0.24885090984312386,2,0
3,693.94871605549,-16,1,29,19,4,9,8,4,0.048630363914567654,0.6257701883900787,0.25399800539539413,0.17999338538226867,4,0
3,388.0662296040868,4,1,180,31,0,24,23,2,0.46215844923935856,0.4068567308511375,0.39981524651836114,0.39866108010082746,5,0
1,207.27324240108808,3,1,145,24,2,16,5,0,0.7659298421692087,0.6436266273169112,0.28656995213966846,0.2860676178745073,1,0
2,86.59509345259694,8,0,73,20,3,14,5,1,0.02215263274889967,0.6969831773051077,0.28560285494476745,0.2935448670244686,3,0
4,506.5404049307019,17,0,21,15,3,7,3,0,0.11255145047989612,0.6819303224103466,0.2876157529141544,0.2939745753513273,1,0
3,464.2963512694033,12,0,60,0,5,16,15,7,0.7201866795975679,0.6507867698488269,0.37095590056171057,0.36500771982611935,3,0
3,269.23587379471775,-11,1,98,22,4,2,1,0,0.5935809906729136,0.5887521242011802,0.2788800635079688,0.15516160169554102,2,1
2,684.6777733434006,16,1,75,23,2,3,0,0,0.715247614048682,0.4834576366495783,0.28141393711318197,0.11774545155236102,4,0
2,15.986025351252229,12,1,119,24,0,7,7,4,0.23010395487713853,0.5963291834140289,0.3140419965334691,0.21601015355348815,5,0
4,218.6811731749146,2,0,148,6,2,12,2,1,0.8037687832974049,0.6086777412627593,0.2502145559569401,0.2694715541525405,3,0
3,663.1700301356987,-10,1,113,37,1,0,0,0,0.4798710601102767,0.4844674483092012,0.31894744173934153,0.185712886352923,2,0
4,231.07351558999707,3,0,181,38,2,17,15,10,0.6103019741788571,0.4765988873225319,0.4046019417005082,0.30676210134736304,5,0
2,181.6220403757227,3,0,114,34,0,10,2,2,0.09215341720083625,0.5190771577276811,0.40039264014884135,0.12217479368118486,3,0
3,384.63869515049805,-14,0,103,13,0,20,10,1,0.2050315833598213,0.5923440907100606,0.49238341204116154,0.33721284132504326,2,1
1,593.1372599427873,0,1,80,8,0,5,2,2,0.7733578816103082,0.4879186807847122,0.2799075197449443,0.3154258059096992,5,0
3,74.26566783241996,-1,1,63,2,3,15,6,3,0.2239084411887785,0.5666999566535601,0.46639283286639477,0.16418343615224734,1,1
2,678.97491094493,-11,1,57,37,3,20,15,15,0.09252982752145866,0.6697712205562548,0.34779743997414714,0.1895362715818414,4,0
2,572.4524744504381,4,1,29,19,1,18,4,2,0.5972032822521003,0.48853009746377485,0.34675907199041145,0.3421006134515622,4,0
3,130.5001839971174,15,0,129,40,2,25,19,17,0.5479365161617328,0.6897921208382535,0.33720272090608594,0.3320013529054324,1,0
4,512.6457320626771,-6,0,124,32,4,22,7,1,0.607893928983293,0.5420043936019647,0.2811841328607396,0.3441298472001779,4,0
1,277.17028029904117,19,1,59,40,5,16,10,10,0.6183054963630913,0.4302725012937682,0.36962625927473686,0.19667285346754385,4,0
4,289.6521682149495,19,1,192,31,1,17,10,0,0.5001973458645037,0.4165118181188721,0.4468444923367535,0.39087135504199844,3,0
2,563.9688665559838,-15,1,86,35,4,10,1,0,0.49377392056865577,0.5016023542897945,0.4688581017869245,0.3146014688121914,2,0
2,693.2050617461272,16,0,200,25,4,13,2,0,0.9241655652894625,0.47762768701896186,0.49071481453184074,0.11956023621902642,1,0
1,91.19222844997962,-19,1,71,4,1,11,9,1,0.5338817248797403,0.6531139981609757,0.4463231214251131,0.24332045620328324,2,1
2,302.85377055274995,-9,0,89,29,2,24,3,0,0.6173002024138587,0.6212915264250869,0.4057729264136922,0.2993641136417808,4,0
3,346.27795782069853,-17,0,98,16,5,19,9,0,0.2669693919387446,0.6653638860610175,0.3743834449264993,0.15059505770410764,2,0
1,270.9445082075983,2,0,44,5,4,23,13,8,0.8710932008021911,0.5767760494635609,0.468724312900349,0.37053067799795236,5,0
2,261.496169075682,-8,0,176,14,3,24,5,5,0.024368092659163176,0.5306371742771502,0.43487840171454006,0.32623261034513,1,0
4,37.633440644349506,-4,0,116,0,3,6,6,2,0.5572267622977745,0.48117037842572113,0.29031454399287854,0.1244295303199507,1,0
1,493.58780680508875,10,0,75,12,1,16,4,2,0.38385029519810865,0.5749326503269749,0.4206376231990516,0.37395943247376007,1,0
4,314.0743803264327,-5,0,143,33,5,4,4,0,0.6039041955604769,0.5854074334708459,0.35775964948250294,0.2213109040328371,3,0
2,140.25153790362728,20,1,163,29,5,21,5,3,0.3601720497713802,0.51788426912256,0.39894991935545365,0.23574084327051495,2,1
3,587.5441216574892,5,1,23,18,4,13,13,5,0.7176879117176469,0.680978626548217,0.4745882709543573,0.33493244812800693,2,1
2,577.8437386691721,7,1,181,1,1,23,18,15,0.020331442973430813,0.5919863765048547,0.413142637183476,0.29319930502005653,3,0
1,350.20197222400355,-20,0,45,11,5,25,19,5,0.40588943876914296,0.6512443601804598,0.48468107129407,0.2312586085736638,1,0
1,214.88447602638757,-9,0,92,39,5,12,0,0,0.8312635997424137,0.5861172242106868,0.466592418816019,0.17788739729639674,3,1
1,459.4267625734457,16,1,13,23,3,23,13,1,0.25020071777943587,0.4949610355995115,0.28222531279086194,0.25506871959094746,3,0
1,207.4695377597302,-1,0,34,10,1,11,10,1,0.052750878380322,0.62098574736361,0.2529129784447385,0.2737539242141177,4,1
3,169.92570983307266,-19,0,166,1,4,13,13,10,0.49652407456516856,0.4690763592650995,0.34610285216222036,0.2892797043017808,1,0
4,525.9705508989551,15,0,70,0,4,24,4,4,0.97653346052679,0.5789828094995825,0.4663324970896773,0.2815189748756738,5,1
4,29.034172599084506,-6,0,108,27,3,8,7,0,0.06415856153513666,0.5207099029058205,0.3075314981775422,0.28519104889089775,4,0
3,68.23329914490765,17,0,196,3,0,3,2,0,0.07005649274979331,0.44496546064131104,0.422849980474874,0.24272127848815897,1,1
1,4.887485296984639,1,0,133,40,0,21,9,9,0.5951165649466782,0.5239721726583678,0.36899884230575264,0.2685663516997646,1,0
2,110.11909426230683,11,0,126,29,5,18,12,2,0.2500677128781291,0.49308424883622687,0.43651944010726673,0.1865914554087087,1,1
2,49.67280627153081,-1,0,168,6,2,0,0,0,0.41023123363722536,0.43366662451252647,0.29124421974448933,0.1475124745853318,2,0
1,716.9777048015413,15,0,198,21,3,12,3,2,0.8305071529993908,0.6471484685979576,0.30977275974584706,0.282080705755728,1,0
3,207.9431783669445,12,0,21,25,2,5,4,2,0.19884868418251644,0.5495747669303748,0.3106311173741667,0.11409960756309058,1,1
3,107.47296912185804,-6,0,156,28,5,0,0,0,0.719299936981433,0.5039068816814262,0.3871164533770527,0.11956208906614832,5,0
2,173.5173057570609,-18,0,131,24,3,24,3,2,0.5044855132675563,0.5514892749108853,0.3224061144512567,0.17419479885638994,1,0
2,674.0104115088969,8,1,23,9,4,21,21,2,0.9049576924142717,0.626374935252537,0.45293059320867207,0.15829810376294082,3,0
4,374.5153605775649,6,0,200,19,3,16,8,0,0.9729620002935639,0.4054886179657749,0.3366985547760424,0.21223393943238728,1,1
4,262.66902934165694,-16,0,19,13,1,2,1,1,0.48496078565339584,0.5640255281720863,0.41521278719759686,0.21138664383339165,1,1
2,628.841849694638,10,1,50,32,2,16,6,4,0.5846470591154669,0.5437452349851903,0.48712547152420127,0.13505663672478466,1,1
4,284.39299479530337,1,1,186,4,3,1,0,0,0.7458425407375533,0.667921057454522,0.40173092942020516,0.17395090285294196,2,1
4,241.20617036954096,14,1,20,5,2,21,16,9,0.31867414187200505,0.5667914976363442,0.3105383805534607,0.1013707508857853,4,0
2,149.2434162358096,-14,0,116,21,5,6,5,1,0.22674035052324681,0.4411968527617202,0.45761416828386936,0.2052891430736557,2,0
2,272.01371321477626,-15,0,92,16,3,0,0,0,0.9646851724430052,0.5166049645855421,0.2531356301742085,0.3389305532689557,5,0
3,228.01273633218673,5,1,93,14,0,25,13,5,0.43261539121957815,0.5863208116157756,0.3141342903577605,0.179847996548431,5,0
4,487.6588506946615,-20,1,200,38,2,20,8,7,0.0015908265157736912,0.41378014211673547,0.34687262213694603,0.29300444381362445,3,1
4,208.49954736292352,-2,1,83,39,4,21,15,2,0.8377182985250835,0.6653947292192839,0.2989947153419674,0.1294765536316127,3,1
1,415.5838174242442,-14,0,53,27,4,14,1,1,0.5996641612910857,0.4203347022138863,0.40100452313475277,0.10368540152828636,5,1
2,47.44235882302035,15,0,123,1,3,3,1,0,0.16855856272030412,0.40917733835391207,0.3895001542350629,0.24951895661391396,4,1
3,137.72819282149035,-9,1,85,17,4,5,3,1,0.030139693177078986,0.4006046722300661,0.3516241421096924,0.23844522284862416,4,1
3,293.3317955601711,-1,0,82,26,4,20,2,2,0.2914824310417311,0.6051233474898564,0.32359486166359874,0.1574557595240532,5,1
1,674.6034628142608,2,0,9,20,2,12,2,1,0.9278870954736647,0.5367760261668004,0.35847681084050553,0.18597548691040866,1,1
4,271.6214297153007,4,1,4,22,3,22,10,2,0.9334911700356123,0.43084530826873024,0.3228005641781838,0.10920142207879735,2,1
3,478.1333672638806,9,1,169,6,2,12,4,4,0.31100348630211816,0.6568625567966682,0.30531462706958806,0.3393399629784304,2,0
4,183.66280014340666,8,1,25,18,3,19,15,3,0.8359309928207167,0.46081608222772197,0.33781753307733664,0.19038480890141501,1,1
4,91.46417470072684,10,0,34,8,4,0,0,0,0.4418453232570957,0.4978972476913207,0.40058389548769746,0.16583692582816895,4,1
3,42.14635205763609,-3,0,73,11,3,1,0,0,0.6543447491365945,0.45331644215448313,0.41209771417976576,0.3413973103202772,2,1
2,219.89771895078098,20,0,137,29,5,5,4,0,0.33444387587109004,0.678026889316782,0.32433679026590645,0.11178210993237353,2,0
3,113.51593929377374,-2,0,82,6,3,25,22,15,0.515972596270985,0.6274200349516107,0.4868495090823952,0.18535774512362957,3,0
1,125.28752257160943,-17,0,141,1,1,10,6,3,0.2937794465503265,0.6171860189932817,0.315489807479401,0.17882573858167244,4,0
3,547.746702038604,-20,1,137,16,3,17,8,3,0.061114362356462726,0.413198809021838,0.4280330275445742,0.17889178434496045,5,1
1,11.403411080309436,20,0,4,10,1,12,5,3,0.13937818619153886,0.5568105112718097,0.2703700142245,0.10344872774566388,5,0
3,401.6232905295128,-6,0,162,11,2,20,10,7,0.29067449447323723,0.5726357310234221,0.41621113652459507,0.380401515696254,1,0
1,273.21219402729463,-13,1,7,2,1,11,11,4,0.9762537839761299,0.5147562520248048,0.36498718716472134,0.3592435597022329,2,0
1,364.715999934154,-6,1,15,20,2,19,7,6,0.9656721502499916,0.4965268750892942,0.39227696116084887,0.22434791706653756,5,1
1,405.23777079451406,-6,1,38,13,3,6,5,1,0.8276633424845311,0.655582858065636,0.2960181648784663,0.23363048059282107,1,1
1,225.6247400092403,18,1,91,14,2,19,16,10,0.2325060510960869,0.4069049774063596,0.35839099214490777,0.2572462735461924,3,0
3,212.4783793326854,1,0,52,40,4,6,3,3,0.44160214054182256,0.5876064544831201,0.4415694641392884,0.2434947617999777,4,0
3,528.0493315211321,-3,0,81,9,5,23,14,4,0.4397828384907043,0.51827407418733,0.44177120820039567,0.3337401073997619,2,1
3,627.3194314472331,-5,1,100,35,3,6,6,4,0.38697324481818385,0.5997852043429871,0.309388990307899,0.2465259786009323,2,1
1,138.65877537014006,-19,0,7,9,1,1,0,0,0.04488030508974561,0.459375263738511,0.3381498187782572,0.15664740115607448,1,1
1,70.28550758530724,15,1,107,16,5,10,8,6,0.5345273742243177,0.4715978063886064,0.25095338884802537,0.13509156603773548,2,0
1,646.4129806022587,-1,0,45,24,0,0,0,0,0.07281199212486089,0.5760561420030403,0.272490543584544,0.3754814300034839,4,0
1,251.92473382612704,-5,0,59,26,5,20,11,5,0.8019186807179438,0.6939815638857403,0.2816825881621887,0.11451479775668971,5,0
4,396.9485212772262,-18,0,122,32,3,12,2,2,0.6913071428447816,0.6924050748958951,0.32341283147397504,0.36926816303357224,1,0
1,258.8710640544025,9,1,21,10,5,11,11,6,0.3527370066435347,0.4746942951432057,0.43975387168561675,0.30714375765027635,4,0
2,90.57768216915694,-19,1,156,12,5,12,10,0,0.6471363822124632,0.4307053090977132,0.37756253303899673,0.2214114058356214,2,0
